lambda_q,lambda_sparse,lambda_binary,lambda_coverage,response_acc,response_auc,response_rmse,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,status,result_dir,metrics_path
0.05,0.3,0.05,0.0,0.6475,0.6915556618039496,0.4741020022064939,0.6383333333333333,0.683984375,0.4811836633824301,0.7875,0.8571428571428571,0.10714285714285714,0.19047619047619047,0.8613159937888198,0.2125,0.0,1.0,47,1,46,0.5631827906225667,0.5182035542798765,0.15457243246562552,0.11267443351221806,0.06896564070925568,0.15536157538493475,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p05\metrics.json
0.05,0.3,0.1,0.0,0.6358333333333334,0.6844200320227718,0.4800261553480229,0.6333333333333333,0.6853125,0.4903845603722413,0.7958333333333333,0.8888888888888888,0.14285714285714285,0.24615384615384617,0.8485054347826086,0.20416666666666666,0.0,1.0,46,1,45,0.5335334205266201,0.48956665080605133,0.16607307755585873,0.1000516941827355,0.05647604331148393,0.2245120412924073,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p1\metrics.json
0.05,0.3,0.2,0.0,0.6408333333333334,0.687569493862302,0.47603841331726776,0.6333333333333333,0.6861160714285715,0.48516197135930417,0.7875,1.0,0.08928571428571429,0.16393442622950818,0.812888198757764,0.2125,0.0,1.0,51,1,50,0.5781354926752321,0.5339324636892839,0.16981163304863553,0.08270509428147113,0.054504610880306274,0.34870490522095654,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p2\metrics.json
0.05,0.3,0.3,0.0,0.635,0.687466642946095,0.48040812732611266,0.6333333333333333,0.6762276785714286,0.48878889997595437,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7629076086956522,0.22083333333333333,0.0,1.0,54,0,54,0.5851222443761248,0.5446678092985442,0.1825514275467757,0.061617011430137085,0.042805867890516915,0.5173682218248193,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p3\metrics.json
0.05,0.3,0.4,0.0,0.6358333333333334,0.692005982031667,0.4722815014928524,0.6433333333333333,0.6760267857142858,0.476728605685627,0.7666666666666667,0.0,0.0,0.0,0.672166149068323,0.23333333333333334,0.0,1.0,57,0,57,0.6578188845605561,0.619375922463157,0.18805994567545978,0.043890714927604706,0.039681860161098564,0.6488742810307127,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p4\metrics.json
0.05,0.3,0.5,0.0,0.635,0.6896320716954278,0.4764293826773128,0.6383333333333333,0.6748660714285715,0.4817575883233043,0.7666666666666667,0.0,0.0,0.0,0.6355784161490683,0.23333333333333334,0.0,1.0,57,0,57,0.6432444200371251,0.611149088902907,0.20072117380120538,0.029159017217655975,0.026623146552028076,0.7667278593236749,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p5\metrics.json
0.05,0.3,0.6,0.0,0.6341666666666667,0.6903464685998932,0.47594613544060593,0.6366666666666667,0.6746763392857142,0.48233646896322285,0.7666666666666667,0.0,0.0,0.0,0.6147127329192547,0.23333333333333334,0.0,1.0,57,0,57,0.6442313483267119,0.6144237816333771,0.20618533365654224,0.022793977182697166,0.021100177909388687,0.8176481768940435,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p6\metrics.json
0.05,0.3,0.7,0.0,0.6308333333333334,0.6911164605942003,0.4759500122436329,0.6483333333333333,0.6751004464285714,0.4820640148856015,0.7666666666666667,0.0,0.0,0.0,0.6064635093167702,0.23333333333333334,0.0,1.0,57,0,57,0.6459667890360861,0.6186204877766696,0.21061422901623178,0.017567851072685284,0.016493190644365368,0.8594571866772391,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p7\metrics.json
0.05,0.3,0.8,0.0,0.6383333333333333,0.6822573830279308,0.4769850387767981,0.6033333333333334,0.6598660714285715,0.4815073165276224,0.7666666666666667,0.0,0.0,0.0,0.5599767080745341,0.23333333333333334,0.0,1.0,57,0,57,0.6740794940428301,0.6451896709023099,0.21073353087360208,0.017331017915046577,0.016442305521305763,0.8613518666137349,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p8\metrics.json
0.05,0.3,0.9,0.0,0.6383333333333333,0.6830523928126668,0.47664749133348994,0.6266666666666667,0.658794642857143,0.4807728516357132,0.7666666666666667,0.0,0.0,0.0,0.5456133540372671,0.23333333333333334,0.0,1.0,57,0,57,0.6725383879560413,0.6456441978613535,0.21367479093147046,0.013989666900174185,0.013348393240999994,0.8880826650243817,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p3_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p3_lb_0p9\metrics.json
0.05,0.4,0.05,0.0,0.6458333333333334,0.6888843177370575,0.47671319931957523,0.6333333333333333,0.6853571428571428,0.4869277051354861,0.7958333333333333,1.0,0.125,0.2222222222222222,0.8265722049689441,0.20416666666666666,0.0,1.0,50,0,50,0.5616652459809275,0.5165460592869556,0.17177759923718192,0.08481459003506285,0.05208946600782149,0.34290354586008825,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p05\metrics.json
0.05,0.4,0.1,0.0,0.6475,0.6878724871019393,0.4762044296448675,0.6416666666666667,0.6853236607142856,0.48508528613521823,0.7875,1.0,0.08928571428571429,0.16393442622950818,0.8095885093167702,0.2125,0.0,1.0,51,0,51,0.5892178149837436,0.5446225802103678,0.17319124485507156,0.07691709324717522,0.05168833589237748,0.396265909075737,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p1\metrics.json
0.05,0.4,0.2,0.0,0.6458333333333334,0.6869440491015834,0.4748700098112921,0.6416666666666667,0.6850111607142857,0.482443227161119,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7678571428571428,0.22083333333333333,0.0,1.0,53,0,53,0.6147321796778477,0.5726893426793994,0.18255851395202405,0.06058939997897004,0.04339576456131357,0.522463774139231,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p2\metrics.json
0.05,0.4,0.3,0.0,0.635,0.685362368795588,0.47955931299299903,0.64,0.6831696428571429,0.4833156142430699,0.775,1.0,0.03571428571428571,0.06896551724137931,0.7200116459627329,0.225,0.0,1.0,54,0,54,0.6122079690297445,0.5734118792143735,0.1922137780171452,0.047621353162509025,0.03378952740494049,0.6254329961357694,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p3\metrics.json
0.05,0.4,0.4,0.0,0.6358333333333334,0.685759873687956,0.47825139933724276,0.6433333333333333,0.6825669642857143,0.4814346185210159,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.670807453416149,0.22916666666666666,0.0,1.0,56,0,56,0.6325807210170862,0.597608208656311,0.19894974317514535,0.03482278295312867,0.027739790663348907,0.7247041138735685,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p4\metrics.json
0.05,0.4,0.5,0.0,0.6325,0.6831357854474293,0.4755022784594201,0.645,0.6803794642857143,0.476405285982814,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.63965450310559,0.22916666666666666,0.0,1.0,56,0,56,0.638265898733428,0.6059707403182983,0.2047649504560413,0.027638583641612167,0.022002960470589725,0.7822264369690057,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p5\metrics.json
0.05,0.4,0.6,0.0,0.63,0.6902575164561466,0.4759491723735761,0.65,0.6774441964285715,0.48130978274033953,0.7666666666666667,0.0,0.0,0.0,0.6189829192546584,0.23333333333333334,0.0,1.0,57,0,57,0.6454264946056135,0.615928542433363,0.20859391197110666,0.019784532120507774,0.018590736118229954,0.8417237554535721,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p6\metrics.json
0.05,0.4,0.7,0.0,0.6341666666666667,0.6848508939690446,0.4739539809644341,0.6483333333333333,0.6792075892857143,0.47591161989301506,0.7625,0.0,0.0,0.0,0.6004464285714287,0.2375,0.0,1.0,58,1,57,0.6453580657641093,0.6164561970667406,0.21170704879543997,0.01848357261130304,0.015604405565130892,0.8521314145940723,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p7\metrics.json
0.05,0.4,0.8,0.0,0.6366666666666667,0.6809314401352072,0.47625195084872035,0.605,0.6612723214285714,0.4807608496396706,0.7666666666666667,0.0,0.0,0.0,0.6052989130434783,0.23333333333333334,0.0,1.0,57,0,57,0.676116527933063,0.6470056627735947,0.21190452936923865,0.01590755144416383,0.015190772811007319,0.8727395940910686,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p8\metrics.json
0.05,0.4,0.9,0.0,0.6333333333333333,0.6793386408112435,0.4772776994744465,0.6266666666666667,0.6595089285714285,0.48074479799774206,0.7666666666666667,0.0,0.0,0.0,0.5722049689440993,0.23333333333333334,0.0,1.0,57,0,57,0.6737616369218538,0.6457283397515615,0.21383254410642566,0.013731424739076332,0.013165663038803772,0.89014860626423,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p4_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p4_lb_0p9\metrics.json
0.05,0.5,0.05,0.0,0.6458333333333334,0.6872248043052838,0.47604757471031023,0.6433333333333333,0.6859040178571428,0.48240189026001346,0.7875,1.0,0.08928571428571429,0.16393442622950818,0.7928959627329192,0.2125,0.0,1.0,52,0,52,0.6092646112947753,0.5652666087403442,0.17910354381257837,0.06541857100797421,0.04667091059188048,0.4828485119523424,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p05\metrics.json
0.05,0.5,0.1,0.0,0.6483333333333333,0.68709971535314,0.47567537330477366,0.6383333333333333,0.6860770089285716,0.48206819944226237,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7734860248447205,0.22083333333333333,0.0,1.0,53,0,53,0.6152981474544063,0.5721458991368612,0.18354593217372894,0.059453517255006416,0.04248190439785972,0.5307148044759576,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p1\metrics.json
0.05,0.5,0.2,0.0,0.6483333333333333,0.6859739147838463,0.47688634310751576,0.6466666666666666,0.6852566964285715,0.47771986006283307,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7258346273291926,0.22083333333333333,0.0,1.0,54,0,54,0.6158166640635693,0.5749336652683489,0.19171652965473407,0.04884152199057015,0.03438202957763816,0.614896423888929,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p2\metrics.json
0.05,0.5,0.3,0.0,0.6333333333333333,0.6853067737057463,0.47903850309657725,0.6433333333333333,0.6856249999999999,0.4814406353558058,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.688664596273292,0.22916666666666666,0.0,1.0,54,0,54,0.6209231172547196,0.5827771641991355,0.19816627421162344,0.03968190480813836,0.02798897609340422,0.6879653569423791,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p3\metrics.json
0.05,0.5,0.4,0.0,0.6366666666666667,0.6849148283223625,0.4783102034476736,0.6416666666666667,0.6846763392857143,0.48021989243000157,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.6511063664596273,0.22916666666666666,0.0,1.0,56,0,56,0.6353402020353259,0.6007307045387499,0.20306204394860702,0.030014604725169414,0.02362274302339012,0.7627917564276493,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p4\metrics.json
0.05,0.5,0.5,0.0,0.6458333333333334,0.6827910958904109,0.4758463806961156,0.6516666666666666,0.6825,0.47573654364376605,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.625,0.23333333333333334,0.0,1.0,57,1,56,0.6391697562102115,0.60534657312162,0.20672926238991998,0.026846148017229454,0.020127292581354126,0.7852308045734059,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p5\metrics.json
0.05,0.5,0.6,0.0,0.6416666666666667,0.6817320094289272,0.4755106211914721,0.645,0.6826897321428572,0.47500283655019526,0.7625,0.0,0.0,0.0,0.6171389751552794,0.2375,0.0,1.0,58,1,57,0.6408531458088846,0.6091388391725945,0.2104758324496674,0.022262757700501068,0.01676523152061484,0.8228624345678272,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p6\metrics.json
0.05,0.5,0.7,0.0,0.6408333333333334,0.6831774817648105,0.4745196775191051,0.6483333333333333,0.6830133928571429,0.4745403905838598,0.7625,0.0,0.0,0.0,0.6090838509316769,0.2375,0.0,1.0,58,1,57,0.6446439831545858,0.6155364928823529,0.2135769882888505,0.017679029962781704,0.01369875416893399,0.858600294048136,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p7\metrics.json
0.05,0.5,0.8,0.0,0.635,0.6816986523750221,0.4769068818051781,0.605,0.6600892857142857,0.4814924311633365,0.7666666666666667,0.0,0.0,0.0,0.6118012422360248,0.23333333333333334,0.0,1.0,57,0,57,0.6767343499443748,0.6458408977046157,0.21172162009911102,0.016025743221468998,0.01536813745218696,0.8717940540024729,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p8\metrics.json
0.05,0.5,0.9,0.0,0.6308333333333334,0.6819043542074363,0.4764078929717786,0.6033333333333334,0.6594642857142857,0.48123302176526533,0.7666666666666667,0.0,0.0,0.0,0.5925854037267081,0.23333333333333334,0.0,1.0,57,0,57,0.6782346566518148,0.6487325962745782,0.21373159980232065,0.013773978843043247,0.013253878336399794,0.8898081680138906,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p5_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p5_lb_0p9\metrics.json
0.05,0.6,0.05,0.0,0.6441666666666667,0.6864965086283579,0.47560021320132584,0.6366666666666667,0.6856584821428571,0.48201413677391414,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7603843167701864,0.22083333333333333,0.0,1.0,53,0,53,0.6209011547493212,0.577397701866699,0.18750235257726727,0.053656802089376884,0.03868504732169888,0.5766126856659398,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p05\metrics.json
0.05,0.6,0.1,0.0,0.6433333333333333,0.6857390255292652,0.47504143162396384,0.645,0.6860825892857143,0.48165731749746726,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7398097826086957,0.22083333333333333,0.0,1.0,54,0,54,0.6249076258955579,0.582166161049496,0.1905236898949652,0.04940767834583918,0.03570673913892471,0.6108232564998396,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p1\metrics.json
0.05,0.6,0.2,0.0,0.6358333333333334,0.6831747020103184,0.4808508489664977,0.64,0.6838281249999999,0.4831189011483374,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7000194099378881,0.22083333333333333,0.0,1.0,54,0,54,0.6164779870799093,0.576225448738445,0.19766611944545398,0.04114417934959585,0.028413625998478947,0.6755298059998136,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p2\metrics.json
0.05,0.6,0.3,0.0,0.63,0.6848091976516634,0.4791377810286685,0.6483333333333333,0.6863504464285715,0.47951111722813317,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.6684782608695652,0.22916666666666666,0.0,1.0,55,0,55,0.6320813415628491,0.5950414077802137,0.20164445900555814,0.03249587000093677,0.024867299520833927,0.7421634928746657,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p3\metrics.json
0.05,0.6,0.4,0.0,0.6375,0.6852039227895392,0.4780325709090941,0.6466666666666666,0.6861383928571428,0.4788965581923442,0.7666666666666667,0.0,0.0,0.0,0.6423718944099379,0.23333333333333334,0.0,1.0,55,0,55,0.6376611915501681,0.6026336893890843,0.20558498393405567,0.027170163494619457,0.021115384262168045,0.7844720365423145,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p4\metrics.json
0.05,0.6,0.5,0.0,0.6458333333333334,0.6832664339085572,0.4761030912903414,0.6566666666666666,0.6911160714285713,0.472639293433851,0.7625,0.3333333333333333,0.017857142857142856,0.03389830508474576,0.6021933229813664,0.2375,0.0,1.0,58,2,56,0.634643119392973,0.6001275940374895,0.20987477627667514,0.025453515181487255,0.017499345044294994,0.7979736571962183,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p05_ls_0p6_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p05_ls_0p6_lb_0p5\metrics.json
